,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,count
648,23.428571428571427,"Self-emp-not-inc,Federal-gov",65657.42857142857,"Some-college,Masters,Bachelors",11.857142857142858,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Craft-repair","Not-in-family,Wife",White,Female,0.0,0.0,24.0,United-States,<=50k,5
649,23.428571428571427,"Self-emp-not-inc,Federal-gov",65657.42857142857,"Some-college,Masters,Bachelors",11.857142857142858,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Craft-repair","Not-in-family,Wife",White,Female,0.0,0.0,24.0,United-States,>50k,2
121,23.444444444444443,"Local-gov,Self-emp-inc",208963.66666666666,"Assoc-voc,Some-college,HS-grad,10th",9.444444444444445,Never-married,"Transport-moving,Machine-op-inspct,Tech-support,Other-service,Sales",Own-child,"White,Black",Female,0.0,0.0,26.22222222222222,"United-States,Jamaica",<=50k,9
486,23.454545454545453,"Local-gov,?",198122.27272727274,"HS-grad,Some-college,Assoc-acdm",9.636363636363637,"Never-married,Married-civ-spouse","Handlers-cleaners,Protective-serv,?",Other-relative,"White,Black",Male,0.0,170.54545454545453,44.09090909090909,"United-States,El-Salvador",<=50k,11
2963,23.454545454545453,"Private,Self-emp-not-inc",205724.0,"HS-grad,7th-8th",8.545454545454545,Never-married,"Other-service,Farming-fishing,Craft-repair",Own-child,White,Male,0.0,0.0,34.0,"United-States,Mexico",<=50k,11
1576,23.454545454545453,"Private,State-gov",139859.27272727274,"Bachelors,Some-college,Assoc-acdm",10.727272727272727,Never-married,"Other-service,Adm-clerical,Sales",Own-child,Black,Female,0.0,145.63636363636363,21.727272727272727,United-States,<=50k,11
4862,23.5,?,93843.83333333333,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50k,6
270,23.5,"Local-gov,?",259848.16666666666,"12th,11th",7.333333333333333,Never-married,"Protective-serv,Craft-repair,?","Not-in-family,Own-child","White,Black",Male,0.0,0.0,32.666666666666664,United-States,<=50k,6
1688,23.5,Private,101238.625,"12th,11th",7.25,Never-married,"Handlers-cleaners,Craft-repair,Transport-moving",Not-in-family,"White,Black",Male,0.0,0.0,40.0,"United-States,?",<=50k,8
2265,23.5,Private,268025.3333333333,"Assoc-voc,Some-college,Bachelors",11.0,"Never-married,Married-civ-spouse","Handlers-cleaners,Other-service,Tech-support",Other-relative,White,Female,0.0,0.0,41.666666666666664,"Cuba,Canada,United-States,Mexico",<=50k,5
2266,23.5,Private,268025.3333333333,"Assoc-voc,Some-college,Bachelors",11.0,"Never-married,Married-civ-spouse","Handlers-cleaners,Other-service,Tech-support",Other-relative,White,Female,0.0,0.0,41.666666666666664,"Cuba,Canada,United-States,Mexico",>50k,1
1605,23.5,Private,396099.3333333333,"9th,7th-8th",4.5,Never-married,"Handlers-cleaners,Craft-repair,Farming-fishing,Other-service","Other-relative,Unmarried",White,Male,0.0,0.0,29.5,"Guatemala,United-States,Mexico",<=50k,6
6037,23.5,Private,57896.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50k,6
1240,23.545454545454547,"Local-gov,Self-emp-inc",205300.45454545456,"Assoc-voc,Some-college,Bachelors,Assoc-acdm",11.909090909090908,Never-married,"Prof-specialty,Exec-managerial,Adm-clerical","Not-in-family,Own-child","White,Black",Female,0.0,156.45454545454547,22.545454545454547,"United-States,?",<=50k,11
4205,23.545454545454547,Private,103947.45454545454,Bachelors,13.0,Never-married,"Exec-managerial,Adm-clerical,Other-service",Own-child,White,Male,0.0,0.0,41.63636363636363,United-States,<=50k,11
3638,23.555555555555557,Private,354117.6666666667,HS-grad,9.0,Never-married,"Other-service,Craft-repair,Sales",Own-child,White,Male,389.0,0.0,42.22222222222222,"United-States,Dominican-Republic",<=50k,9
2189,23.555555555555557,"Private,Self-emp-not-inc",118801.44444444444,HS-grad,9.0,Married-civ-spouse,"Craft-repair,Farming-fishing,Sales",Husband,"White,Black",Male,420.1111111111111,0.0,34.44444444444444,"United-States,Canada",<=50k,9
1506,23.555555555555557,"Private,Self-emp-not-inc",200117.55555555556,HS-grad,9.0,"Never-married,Married-civ-spouse","Exec-managerial,Prof-specialty,Sales","Not-in-family,Wife",White,Female,273.6666666666667,0.0,41.111111111111114,"United-States,Canada",<=50k,9
1527,23.555555555555557,"Private,State-gov",277410.3333333333,"Bachelors,Some-college,Assoc-acdm",10.555555555555555,"Never-married,Married-civ-spouse","Handlers-cleaners,Other-service,Sales","Not-in-family,Husband",Black,Male,0.0,0.0,23.555555555555557,"United-States,Jamaica",<=50k,9
408,23.571428571428573,"Private,Self-emp-not-inc",149005.2857142857,"Assoc-voc,Some-college,Bachelors,Assoc-acdm",10.857142857142858,"Never-married,Married-civ-spouse","Prof-specialty,Other-service,Tech-support",Other-relative,Asian-Pac-Islander,Female,0.0,0.0,30.285714285714285,"South,United-States,Philippines,?",<=50k,7
3004,23.571428571428573,"Private,State-gov,Self-emp-not-inc",257323.85714285713,"Bachelors,Assoc-acdm",12.857142857142858,Never-married,"Prof-specialty,Adm-clerical",Own-child,White,Male,0.0,318.7142857142857,40.0,United-States,<=50k,6
3005,23.571428571428573,"Private,State-gov,Self-emp-not-inc",257323.85714285713,"Bachelors,Assoc-acdm",12.857142857142858,Never-married,"Prof-specialty,Adm-clerical",Own-child,White,Male,0.0,318.7142857142857,40.0,United-States,>50k,1
3537,23.6,Private,341363.6,"9th,HS-grad",8.6,Never-married,"Machine-op-inspct,Sales",Not-in-family,White,Male,0.0,0.0,46.8,"United-States,Canada,Mexico",<=50k,10
1628,23.636363636363637,Private,144929.72727272726,"Some-college,HS-grad",9.090909090909092,Never-married,"Handlers-cleaners,Protective-serv,Farming-fishing,Transport-moving",Own-child,Black,Male,0.0,0.0,41.81818181818182,United-States,<=50k,11
4863,23.666666666666668,?,169907.33333333334,"Bachelors,Some-college",10.5,Never-married,?,Own-child,White,Female,362.6666666666667,0.0,40.0,"Italy,United-States",<=50k,6
80,23.666666666666668,?,204519.0,11th,7.0,"Never-married,Divorced",?,Unmarried,"White,Black",Female,0.0,0.0,42.166666666666664,"Canada,United-States",<=50k,6
122,23.666666666666668,"Local-gov,Self-emp-inc,?",162147.16666666666,"Bachelors,Some-college,HS-grad,Assoc-voc,Assoc-acdm",11.333333333333334,Never-married,"Handlers-cleaners,Prof-specialty,Exec-managerial,?",Own-child,"Amer-Indian-Eskimo,Asian-Pac-Islander",Male,0.0,0.0,25.166666666666668,"Taiwan,United-States,China,Philippines",<=50k,6
3999,23.666666666666668,Private,267078.0,"Some-college,Bachelors",12.0,Never-married,Sales,Not-in-family,White,Female,1141.5,329.0,42.5,United-States,<=50k,6
2248,23.666666666666668,"Private,State-gov",127957.5,"Assoc-voc,Some-college,Assoc-acdm",10.5,"Never-married,Married-civ-spouse","Priv-house-serv,Prof-specialty,Tech-support",Own-child,White,Female,1216.3333333333333,0.0,11.333333333333334,United-States,<=50k,5
2249,23.666666666666668,"Private,State-gov",127957.5,"Assoc-voc,Some-college,Assoc-acdm",10.5,"Never-married,Married-civ-spouse","Priv-house-serv,Prof-specialty,Tech-support",Own-child,White,Female,1216.3333333333333,0.0,11.333333333333334,United-States,>50k,1
2284,23.7,"Private,State-gov",420652.8,"HS-grad,7th-8th",8.5,"Never-married,Married-civ-spouse","Other-service,Craft-repair,Sales",Own-child,Black,Male,0.0,0.0,40.2,United-States,<=50k,10
5676,23.714285714285715,Private,213842.2857142857,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,49.285714285714285,"United-States,Dominican-Republic",<=50k,7
2251,23.714285714285715,Private,98224.14285714286,"Masters,Bachelors",13.142857142857142,Never-married,"Prof-specialty,Tech-support,Exec-managerial",Own-child,White,Female,371.0,334.14285714285717,29.428571428571427,United-States,<=50k,7
1526,23.714285714285715,"Private,State-gov",119960.42857142857,"Bachelors,Some-college",10.428571428571429,"Never-married,Married-civ-spouse","Handlers-cleaners,Craft-repair,Farming-fishing","Not-in-family,Husband",White,Male,0.0,0.0,19.571428571428573,United-States,<=50k,7
688,23.727272727272727,"Private,State-gov",162006.27272727274,"Some-college,Bachelors,Assoc-voc,Masters,Assoc-acdm",11.272727272727273,Never-married,"Prof-specialty,Adm-clerical",Own-child,White,Female,0.0,0.0,37.18181818181818,"Nicaragua,United-States",<=50k,11
1574,23.75,"Private,State-gov",187118.25,HS-grad,9.0,"Never-married,Married-civ-spouse","Machine-op-inspct,Adm-clerical,Sales",Other-relative,White,Female,131.875,0.0,32.5,"United-States,Puerto-Rico",<=50k,8
5263,23.77777777777778,Private,115649.55555555556,"Some-college,Bachelors",12.666666666666666,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50k,9
652,23.833333333333332,Private,181621.83333333334,Some-college,10.0,Never-married,"Machine-op-inspct,Priv-house-serv,Transport-moving",Not-in-family,White,Female,0.0,0.0,19.833333333333332,"United-States,Mexico",<=50k,6
3578,23.833333333333332,Private,212924.66666666666,HS-grad,9.0,Never-married,"Exec-managerial,Adm-clerical",Not-in-family,White,Male,0.0,0.0,41.666666666666664,United-States,<=50k,6
1196,23.833333333333332,"Private,Self-emp-not-inc",179852.66666666666,"12th,11th",7.333333333333333,"Married-civ-spouse,Married-spouse-absent","Handlers-cleaners,Craft-repair","Not-in-family,Own-child",White,Male,0.0,293.6666666666667,40.0,"United-States,Mexico,Dominican-Republic",<=50k,6
4098,23.857142857142858,Private,122430.28571428571,HS-grad,9.0,Never-married,"Handlers-cleaners,Transport-moving",Not-in-family,White,Male,0.0,0.0,40.42857142857143,United-States,<=50k,7
3599,23.857142857142858,Private,134796.2857142857,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,31.714285714285715,United-States,<=50k,7
5216,23.857142857142858,Private,205684.57142857142,"Bachelors,Some-college",12.571428571428571,Never-married,"Prof-specialty,Other-service",Not-in-family,White,Male,0.0,0.0,56.142857142857146,"Ecuador,United-States",<=50k,5
5217,23.857142857142858,Private,205684.57142857142,"Bachelors,Some-college",12.571428571428571,Never-married,"Prof-specialty,Other-service",Not-in-family,White,Male,0.0,0.0,56.142857142857146,"Ecuador,United-States",>50k,2
659,23.857142857142858,"Private,State-gov",155856.42857142858,"Bachelors,Masters,Some-college",11.857142857142858,"Never-married,Married-civ-spouse","Protective-serv,Priv-house-serv","Not-in-family,Wife","White,Black",Female,415.2857142857143,0.0,40.714285714285715,"United-States,France,?",<=50k,7
2261,23.857142857142858,"Private,State-gov",268345.4285714286,"Assoc-voc,Some-college",10.285714285714286,Never-married,"Handlers-cleaners,Machine-op-inspct",Own-child,White,Female,0.0,0.0,44.285714285714285,United-States,<=50k,7
17,23.875,"Private,Self-emp-not-inc",129464.5,"1st-4th,5th-6th,10th",4.25,"Never-married,Married-spouse-absent,Married-civ-spouse,Separated","Machine-op-inspct,Prof-specialty,Adm-clerical,Priv-house-serv,Other-service,Sales","Own-child,Unmarried","Other,Amer-Indian-Eskimo,Asian-Pac-Islander",Female,131.875,0.0,26.25,"United-States,Mexico,Vietnam,Dominican-Republic",<=50k,8
3504,23.88888888888889,"Private,State-gov",458751.3333333333,"Assoc-voc,Some-college,Bachelors,Assoc-acdm",11.555555555555555,Never-married,"Handlers-cleaners,Other-service,Sales",Not-in-family,White,Male,0.0,0.0,31.22222222222222,"United-States,?",<=50k,9
698,23.9,"Private,State-gov",167779.8,"Assoc-voc,Bachelors,Some-college",10.4,Never-married,"Adm-clerical,Sales","Own-child,Unmarried",Asian-Pac-Islander,Female,0.0,0.0,24.5,"United-States,Philippines,?",<=50k,10
5132,23.9,"Private,State-gov",192511.0,Bachelors,13.0,"Never-married,Married-AF-spouse","Prof-specialty,Adm-clerical,Exec-managerial","Not-in-family,Wife",White,Female,861.4,0.0,43.5,United-States,<=50k,8
5133,23.9,"Private,State-gov",192511.0,Bachelors,13.0,"Never-married,Married-AF-spouse","Prof-specialty,Adm-clerical,Exec-managerial","Not-in-family,Wife",White,Female,861.4,0.0,43.5,United-States,>50k,2
2286,23.90909090909091,Private,370206.63636363635,"9th,HS-grad,7th-8th",7.818181818181818,Never-married,"Exec-managerial,Craft-repair,Other-service",Other-relative,"White,Black",Male,426.8181818181818,0.0,42.72727272727273,"United-States,Mexico,?",<=50k,11
4849,24.0,?,74060.2,"Some-college,Bachelors",10.9,Never-married,?,Own-child,White,Male,0.0,0.0,45.7,United-States,<=50k,10
791,24.0,"Local-gov,?",237581.16666666666,"Bachelors,Some-college",11.0,Never-married,"Prof-specialty,?",Own-child,Black,Male,0.0,286.8333333333333,27.833333333333332,"United-States,England",<=50k,6
4830,24.0,Private,147419.83333333334,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,265.0,40.0,"United-States,India",<=50k,6
1075,24.0,Private,148468.83333333334,"Assoc-voc,Some-college,Assoc-acdm",11.166666666666666,Never-married,"Sales,Tech-support",Own-child,"White,Black",Female,362.3333333333333,0.0,36.833333333333336,United-States,<=50k,6
3000,24.0,Private,213817.0,HS-grad,9.0,Never-married,"Machine-op-inspct,Adm-clerical,Sales",Unmarried,White,Male,0.0,0.0,44.166666666666664,"United-States,Mexico",<=50k,6
2229,24.0,Private,215541.7142857143,HS-grad,9.0,"Never-married,Married-civ-spouse","Prof-specialty,Farming-fishing","Not-in-family,Husband",White,Male,0.0,0.0,45.0,"United-States,Canada",<=50k,5
2230,24.0,Private,215541.7142857143,HS-grad,9.0,"Never-married,Married-civ-spouse","Prof-specialty,Farming-fishing","Not-in-family,Husband",White,Male,0.0,0.0,45.0,"United-States,Canada",>50k,2
1537,24.0,Private,282360.8333333333,"Bachelors,HS-grad",10.333333333333334,"Never-married,Married-civ-spouse","Machine-op-inspct,Adm-clerical,Transport-moving","Not-in-family,Husband","White,Black",Male,0.0,262.1666666666667,32.0,"United-States,Mexico",<=50k,6
2194,24.0,Private,288823.0,HS-grad,9.0,Married-civ-spouse,"Craft-repair,Farming-fishing",Husband,"White,Black",Male,0.0,217.5,33.0,United-States,<=50k,8
2302,24.0,Private,393450.6666666667,"Some-college,HS-grad",9.333333333333334,Never-married,"Handlers-cleaners,Transport-moving",Own-child,Black,Male,0.0,0.0,40.888888888888886,"United-States,Germany,Haiti",<=50k,9
2794,24.0,Private,77713.33333333333,Bachelors,13.0,Never-married,"Prof-specialty,Other-service",Not-in-family,White,Female,0.0,0.0,19.0,"United-States,Germany",<=50k,6
2812,24.0,"Private,Self-emp-not-inc",194484.33333333334,"Some-college,HS-grad",9.833333333333334,Never-married,"Prof-specialty,Other-service",Not-in-family,White,Female,0.0,0.0,18.333333333333332,"United-States,Mexico",<=50k,5
2813,24.0,"Private,Self-emp-not-inc",194484.33333333334,"Some-college,HS-grad",9.833333333333334,Never-married,"Prof-specialty,Other-service",Not-in-family,White,Female,0.0,0.0,18.333333333333332,"United-States,Mexico",>50k,1
3445,24.0,"Private,State-gov",103343.33333333333,"Assoc-voc,Bachelors,Assoc-acdm",12.5,Never-married,"Prof-specialty,Adm-clerical",Not-in-family,White,Female,0.0,0.0,33.166666666666664,"Canada,United-States",<=50k,6
25,24.0,"Self-emp-inc,Local-gov,?",213346.42857142858,"9th,Preschool",4.428571428571429,Never-married,"Adm-clerical,Sales,?","Not-in-family,Own-child","White,Black",Female,0.0,0.0,29.285714285714285,"United-States,Mexico",<=50k,7
1581,24.0,State-gov,117861.83333333333,"Bachelors,Some-college",11.5,"Never-married,Married-civ-spouse","Prof-specialty,Tech-support",Own-child,White,Female,863.0,0.0,22.0,"United-States,?",<=50k,5
1582,24.0,State-gov,117861.83333333333,"Bachelors,Some-college",11.5,"Never-married,Married-civ-spouse","Prof-specialty,Tech-support",Own-child,White,Female,863.0,0.0,22.0,"United-States,?",>50k,1
1616,24.0,"State-gov,Self-emp-not-inc",98055.57142857143,"Some-college,Assoc-acdm",10.285714285714286,Never-married,"Exec-managerial,Other-service,Adm-clerical",Own-child,White,Male,0.0,0.0,45.57142857142857,United-States,<=50k,7
5693,24.09090909090909,Private,210627.9090909091,"Assoc-voc,Some-college",10.272727272727273,Married-civ-spouse,Craft-repair,Husband,White,Male,218.8181818181818,0.0,46.36363636363637,"Columbia,United-States",<=50k,10
5694,24.09090909090909,Private,210627.9090909091,"Assoc-voc,Some-college",10.272727272727273,Married-civ-spouse,Craft-repair,Husband,White,Male,218.8181818181818,0.0,46.36363636363637,"Columbia,United-States",>50k,1
3096,24.11111111111111,"Local-gov,?",202290.33333333334,"Some-college,Assoc-acdm",10.666666666666666,Never-married,"Adm-clerical,?",Not-in-family,White,Female,0.0,220.0,42.55555555555556,United-States,<=50k,9
3640,24.11111111111111,"Private,Self-emp-not-inc",223829.77777777778,"Assoc-voc,Some-college",10.333333333333334,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.55555555555556,United-States,<=50k,9
5142,24.125,Private,281438.125,"Assoc-voc,Bachelors",12.25,Never-married,"Exec-managerial,Adm-clerical",Not-in-family,White,Female,0.0,0.0,40.625,United-States,<=50k,8
1573,24.125,"Private,State-gov",245050.375,HS-grad,9.0,Never-married,"Adm-clerical,Sales","Other-relative,Unmarried",Black,Female,0.0,0.0,26.375,"United-States,Jamaica,Dominican-Republic",<=50k,8
3968,24.142857142857142,Private,112160.71428571429,"Masters,Some-college",10.571428571428571,Never-married,"Exec-managerial,Other-service,Adm-clerical",Not-in-family,White,Female,0.0,0.0,25.428571428571427,"United-States,Germany",<=50k,7
4808,24.142857142857142,Private,204080.0,"Masters,Some-college,Assoc-acdm",12.571428571428571,Never-married,"Prof-specialty,Exec-managerial",Own-child,White,Female,0.0,0.0,42.857142857142854,"United-States,Yugoslavia",<=50k,6
4809,24.142857142857142,Private,204080.0,"Masters,Some-college,Assoc-acdm",12.571428571428571,Never-married,"Prof-specialty,Exec-managerial",Own-child,White,Female,0.0,0.0,42.857142857142854,"United-States,Yugoslavia",>50k,1
2268,24.142857142857142,Private,286035.4285714286,HS-grad,9.0,Never-married,Adm-clerical,"Other-relative,Own-child",Black,Female,0.0,0.0,42.57142857142857,United-States,<=50k,7
2824,24.142857142857142,"Private,Self-emp-not-inc",199614.85714285713,HS-grad,9.0,Married-civ-spouse,"Adm-clerical,Other-service",Wife,White,Female,558.2857142857143,0.0,40.0,"Cuba,United-States,Mexico",<=50k,7
